Timestamp,X-Axis,Y-Axis,Z-Axis
12510,2929,318,-401
12520,2927,1196,-343
12530,5999,44,266
12540,-116,2252,-177
12550,4133,665,801
12560,-154,-510,972
12570,7130,1234,609
12580,5213,683,-371
12590,6577,584,-834
12600,2684,1052,-605
12610,2397,-14,230
12620,7663,3260,-170
12630,9132,131,603
12640,10790,707,-507
12650,5235,-813,190
12660,274,1734,318
12670,7300,1881,52
12680,1340,-392,-197
12690,3635,1550,-853
12700,7517,2270,-676
12710,4664,2649,921
12720,-596,814,-646
12730,-84,957,-373
12740,8855,3279,-240
12750,4759,2082,-867
12760,4481,3039,752
12770,4548,3059,35
12780,10307,3476,626
12790,3002,2311,-323
12800,4117,3557,-77
12810,7214,1835,345
12820,657,1467,-388
12830,384,3399,-337
12840,4052,2946,694
12850,-214,3564,-816
12860,2722,1069,-854
12870,-982,2051,972
12880,-462,1313,-260
12890,-798,-812,87
12900,5275,2932,320
12910,3094,2896,-562
12920,3696,-153,657
12930,-957,549,628
12940,9997,2932,636
12950,5184,784,-322
12960,7273,-971,534
12970,8728,1469,-243
12980,4931,1293,157
12990,-107,1251,136
13000,3203,1295,429
13010,1613,1313,-504
13020,4653,-48,931
13030,8986,-142,-320
13040,7540,2682,629
13050,99,1540,804
13060,2764,2760,888
13070,3485,3062,745
13080,5746,794,-184
13090,2288,-61,519
13100,5567,587,-306
13110,10587,1782,-109
13120,1407,-286,994
13130,9241,-588,-822
13140,8204,2434,379
13150,6130,-32,-283
13160,2676,800,244
13170,3634,800,-734
13180,434,2390,354
13190,3656,3705,524
13200,4909,152,-999
13210,8278,2158,-479
13220,7310,2028,-621
13230,5916,1911,132
13240,3252,903,679
13250,-382,-215,-692
13260,-501,1906,965
13270,-469,-666,-844
13280,3633,2995,666
13290,343,1444,-226
13300,2031,3826,-287
13310,198,1753,-433
13320,2706,1258,493
13330,240,-604,-50
13340,5443,1622,946
13350,4242,3467,104
13360,10870,2233,-631
13370,7265,-594,-276
13380,2115,973,-596
13390,5280,3125,-75
13400,6784,646,-270
13410,2577,-767,50
13420,5606,-778,762
13430,3790,2546,73
13440,4090,1952,-480
13450,7354,-538,873
13460,7023,251,-21
13470,6367,1537,-37
13480,1543,869,-293
13490,4222,2055,-55
13500,4532,2096,-849
13510,599,2474,-582
13520,6509,548,-230
13530,1420,1990,-826
13540,10190,556,-979
13550,666,956,374
13560,3617,3541,236
13570,7444,847,-841
13580,386,415,-232
13590,5125,662,-633
13600,10997,3495,-968
13610,1223,1095,329
13620,8975,477,-29
13630,7213,-733,-559
13640,8671,1600,881
13650,-717,1374,-108
13660,-616,370,306
13670,1591,2570,-374
13680,139,1274,-115
13690,-162,2946,412
13700,8339,591,-973
13710,952,814,315
13720,-445,-172,376
13730,2209,3517,315
13740,5010,1508,860
13750,7790,2579,-666
13760,7100,2574,628
13770,2439,-335,429
13780,3921,-770,981
13790,1822,3890,392
13800,324,-446,-701
13810,8870,411,-515
13820,6497,3787,472
13830,7920,863,559
13840,1739,-656,263
13850,6718,-307,-401
13860,-556,1813,8
13870,9641,-673,-451
13880,10447,1833,-311
13890,1712,-337,-867
13900,4841,1412,159
13910,8135,838,-258
13920,5804,2014,280
13930,10464,-664,-203
13940,9050,-738,-613
13950,1698,3946,342
13960,9315,1410,-556
13970,10383,3368,3
13980,9475,843,-821
13990,9410,2545,-913
14000,3400,2982,-166
14010,7570,785,-356
14020,9524,1692,326
14030,6908,-518,-958
14040,8946,1483,-639
14050,4311,3143,299
14060,5562,-475,-516
14070,2513,-22,196
14080,4382,-515,-282
14090,2874,165,63
14100,4363,1092,337
14110,9128,1548,483
14120,5317,3631,661
14130,6307,2258,517
14140,10544,2624,182
14150,9067,422,-510
14160,6847,1746,-263
14170,10818,3203,-509
14180,1719,3197,-822
14190,896,2825,-703
14200,2326,-934,517
14210,3022,3777,-987
14220,-679,-593,-288
14230,713,2753,-880
14240,1807,107,-206
14250,6490,1469,235
14260,360,2838,801
14270,1087,213,182
14280,4085,1760,75
14290,2586,-190,-206
14300,9148,3713,357
14310,6058,-576,-802
14320,5256,828,-697
14330,1237,2940,-125
14340,2111,-466,-355
14350,1924,144,-974
14360,6,1276,806
14370,2187,1239,-647
14380,87,-319,756
14390,4335,2958,-646
14400,5496,2885,927
14410,2825,2498,-329
14420,1395,2195,-297
14430,2677,3303,-490
14440,10048,2395,248
14450,363,69,970
14460,6394,-211,-159
14470,-993,1129,-374
14480,7552,3026,-121
14490,7858,2919,298
14500,7247,-482,-84
14510,9624,3753,-950
14520,8301,-23,88
14530,1382,741,184
14540,1480,-63,-604
14550,2691,2180,55
14560,10838,2156,-305
14570,7982,3031,914
14580,3665,-965,829
14590,4569,156,826
14600,7823,1864,-672
14610,1581,2908,-86
14620,10876,140,631
14630,9576,1589,-386
14640,386,-883,-884
14650,7103,1889,-759
14660,-341,3475,640
14670,8841,3088,210
14680,3479,3015,-210
14690,6549,317,-642
14700,2912,1640,27
14710,546,2087,-624
14720,7010,1877,358
14730,3022,127,-100
14740,7492,-924,-114
14750,5532,609,-232
14760,4974,1591,-827
14770,-649,-909,-93
14780,2965,-276,865
14790,5925,311,561
14800,5192,-943,185
14810,4997,635,686
14820,8149,222,149
14830,7080,3152,-735
14840,4046,749,122
14850,10672,3650,861
14860,-752,1795,-589
14870,651,2249,-102
14880,10968,3145,-394
14890,7410,950,323
14900,8846,2558,-138
14910,9707,1208,232
14920,5063,1229,106
14930,2464,3718,307
14940,7097,612,651
14950,7988,3082,-135
14960,3245,1288,-863
14970,9993,-728,-601
14980,80,3589,-489
14990,7331,107,-436
15000,2037,3027,-559
15010,7213,-408,866
15020,6029,3322,-728
15030,10719,821,238
15040,6804,2326,387
15050,2912,1750,-921
15060,5171,2376,704
15070,1749,268,-959
15080,-826,3410,-334
15090,2687,2886,-311
15100,5755,2891,206
15110,8148,417,-706
15120,5645,3543,-648
15130,7186,69,997
15140,1664,-65,351
15150,8585,796,-580
15160,9231,-449,-540
15170,7716,-551,-676
15180,5289,-204,-187
15190,3324,1207,481
15200,7887,3659,-113
15210,4735,-382,-602
15220,5366,520,-859
15230,426,696,-919
15240,4502,269,433
15250,8972,3839,-252
15260,8526,1105,-473
15270,10533,1991,886
15280,5602,1078,-337
15290,2217,3659,917
15300,-57,3515,-695
15310,5897,-504,-921
15320,2511,1321,-457
15330,1707,433,956
15340,6774,-793,468
15350,4576,2737,556
15360,4069,1231,-641
15370,2967,-851,751
15380,2842,677,-253
15390,57,1743,441
15400,6498,1493,-455
15410,892,3324,-493
15420,9923,1316,-96
15430,4293,-986,-840
15440,1800,251,-422
15450,-365,2406,791
15460,5384,152,608
15470,595,199,21
15480,5385,999,525
15490,8442,90,223
15500,5769,-221,-575
15510,3724,2959,-28
15520,3057,1578,-365
15530,6477,2586,-478
15540,-191,207,-318
15550,-815,3524,614
15560,5300,1385,-546
15570,6247,-119,150
15580,5840,851,836
15590,2899,2594,-515
15600,9305,54,797
15610,9880,1081,-886
15620,10631,372,79
15630,2644,-17,-997
15640,4967,-648,233
15650,-569,1448,-460
15660,7380,1495,215
15670,-643,3226,-878
15680,-690,657,656
15690,6987,2645,-323
15700,7568,-563,224
15710,-288,1539,-664
15720,2648,1999,-254
15730,9732,591,-310
15740,4902,1974,462
15750,-113,1022,-23
15760,2161,-914,-966
15770,1343,222,381
15780,2790,2544,-287
15790,4861,-855,-174
15800,6036,1156,-66
15810,6954,1373,-964
15820,6058,1378,928
15830,1779,455,-517
15840,-745,917,217
15850,2645,2567,-400
15860,6184,245,-187
15870,2806,-507,-443
15880,6777,656,664
15890,74,2834,-816
15900,2457,1179,9
15910,7224,989,-587
15920,3210,3153,-925
15930,111,3425,-241
15940,2952,-150,-799
15950,507,104,-624
15960,4091,3329,766
15970,890,2325,132
15980,9886,-518,41
15990,7214,3873,-168
16000,6343,3268,-671
16010,5491,3413,-168
16020,8461,1518,350
16030,1569,-642,582
16040,1793,-767,-141
16050,9777,2645,326
16060,1627,3937,849
16070,6443,3714,-104
16080,7776,-521,-307
16090,-434,1324,222
16100,9713,2889,-390
16110,5503,3616,-611
16120,7336,838,350
16130,9228,1874,75
16140,-669,-288,698
16150,3403,74,767
16160,569,2989,-566
16170,5037,2505,-553
16180,5314,2200,-58
16190,945,1514,-800
16200,8413,1146,-553
16210,1646,930,-341
16220,-704,599,480
16230,6857,1159,-472
16240,7021,2607,-694
16250,1060,3348,-469
16260,1763,3348,-649
16270,7255,1596,495
16280,3268,3139,751
16290,-934,3295,609
16300,5069,-351,705
16310,7049,3077,-474
16320,10760,-441,231
16330,7561,-441,409
16340,10825,1658,-809
16350,4853,-821,363
16360,3029,-517,294
16370,1305,3526,174
16380,3002,-468,-111
16390,-79,2784,-755
16400,6700,1999,-803
16410,3352,-622,292
16420,-895,-94,-749
16430,9938,3870,-483
16440,-868,1775,-907
16450,-583,1248,-283
16460,1197,-771,-425
16470,6185,541,214
16480,6863,1937,-340
16490,-753,1200,-673
16500,10375,50,-516
16510,8859,1859,-914
16520,151,2905,-460
16530,6794,3483,-18
16540,3549,-280,303
16550,-95,-559,93
16560,217,-985,-199
16570,2673,-638,167
16580,110,1906,521
16590,8256,466,-786
16600,2810,2887,-782
16610,5280,2904,149
16620,2903,3338,-408
16630,-87,2126,149
16640,-535,2858,188
16650,8996,2185,280
16660,10781,2536,817
16670,8083,3711,351
16680,5612,3788,883
16690,5238,588,-245
16700,9436,3809,406
16710,7032,3515,528
16720,2607,2278,225
16730,5237,3278,-988
16740,5806,1955,900
16750,-50,3898,-423
16760,9737,3212,-165
16770,6311,-839,-62
16780,6303,2097,-209
16790,10472,2938,857
16800,848,3042,169
16810,-879,452,-510
16820,9200,-358,705
16830,1868,913,-985
16840,4864,1891,-666
16850,4757,3116,-910
16860,73,1871,-768
16870,3382,57,316
16880,8360,810,72
16890,5612,210,778
16900,2628,668,-754
16910,173,3690,-890
16920,5493,893,481
16930,261,238,760
16940,7638,-385,551
16950,3908,1892,587
16960,5441,-674,-473
16970,8925,484,300
16980,6337,935,-618
16990,-620,-596,-757
17000,2494,3564,272
17010,6367,1189,-44
17020,6840,3911,616
17030,7865,768,-183
17040,10175,1011,194
17050,4317,1081,-280
17060,7473,-732,596
17070,10154,1429,427
17080,2087,2543,-631
17090,4112,1891,313
17100,4497,-724,-726
17110,8285,3464,-863
17120,246,1111,-424
17130,10765,1221,934
17140,6740,1463,-357
17150,-645,-509,-654
17160,816,3816,501
17170,-119,2996,-945
17180,6299,1938,249
17190,4288,1818,-258
17200,4784,1487,-560
17210,5103,3798,-771
17220,1530,2722,144
17230,7574,-251,-145
17240,5484,1924,-956
17250,-321,3234,50
17260,5794,3566,820
17270,-717,-560,833
17280,9449,2955,544
17290,7498,1648,542
17300,3851,1585,-420
17310,7696,-791,-475
17320,7554,3285,999
17330,6891,-693,-734
17340,326,2470,430
17350,2795,601,-336
17360,6165,2262,-746
17370,712,3307,40
17380,1185,-515,-4
17390,7999,2926,-822
17400,10350,-856,-394
17410,6122,727,-750
17420,7131,518,-353
17430,9635,1207,132
17440,8855,-679,-606
17450,2074,858,35
17460,7531,3947,-349
17470,609,-623,697
17480,4735,841,442
17490,989,1836,780
17500,2091,3067,-574
17510,5304,1953,857
17520,8905,143,888
17530,6161,2188,600
17540,-310,796,69
17550,788,3626,306
17560,5880,500,993
17570,4776,-700,-774
17580,9553,-927,-361
17590,-499,3113,-176
17600,5562,1104,-960
17610,3588,-739,-475
17620,-427,1085,-581
17630,3582,-186,710
17640,4370,2796,-513
17650,2420,3924,236
17660,3582,374,-79
17670,7879,349,-274
17680,4649,2928,-473
17690,2031,-900,-260
17700,7607,2654,-236
17710,4997,-875,-962
17720,3318,-89,42
17730,591,3037,-777
17740,-938,1063,-841
17750,4208,2608,-900
17760,4556,912,942
17770,10736,-820,690
17780,5997,1861,-608
17790,4213,2163,-61
17800,6277,3806,-164
17810,-759,1660,465
17820,6354,-576,837
17830,8630,-488,-746
17840,-83,1473,-792
17850,521,2141,882
17860,5099,-510,-970
17870,5279,3506,645
17880,3474,2055,770
17890,9270,228,328
17900,3677,1038,106
17910,8778,-321,-402
17920,1161,3430,318
17930,2627,1603,986
17940,1334,2907,221
17950,1654,1644,-969
17960,7140,-532,977
17970,9201,105,-981
17980,2425,2840,857
17990,388,1308,-167
18000,6706,-31,173
18010,7208,67,107
18020,4522,1232,-124
18030,7795,1731,-833
18040,9014,-653,366
18050,5173,3964,-931
18060,7417,-57,58
18070,-324,-774,-833
18080,3469,259,-492
18090,1158,699,11
18100,1683,685,844
18110,8048,-126,-264
18120,7257,3302,-749
18130,-28,572,680
18140,5959,3971,-55
18150,-623,1430,-531
18160,-141,238,393
18170,7249,113,356
18180,6869,3581,-262
18190,3342,-389,850
18200,3983,-998,239
18210,9987,2817,693
18220,7358,-145,-989
18230,5476,491,-859
18240,4945,188,419
18250,4608,1649,644
18260,391,3467,-152
18270,6130,1626,-418
18280,2065,-654,-636
18290,9658,3457,-170
18300,14,2802,-834
18310,2811,1055,-310
18320,5034,3712,319
18330,5132,2514,573
18340,7602,2313,388
18350,1569,3950,-715
18360,10856,2244,313
18370,4630,-266,-305
18380,4221,2750,-16
18390,9696,-27,871
18400,1329,1266,-883
18410,1078,-913,-747
18420,2484,2235,989
18430,10666,1573,544
18440,-44,1369,-89
18450,8392,-548,-410
18460,3746,155,677
18470,4642,-237,-89
18480,2546,1798,706
18490,1664,-512,677
18500,8929,251,523
18510,9338,3135,-385
18520,10058,208,-690
18530,390,2716,793
18540,6826,243,380
18550,241,2556,-228
18560,9385,-533,-651
18570,2705,3232,364
18580,2815,3821,-522
18590,10823,424,-587
18600,2736,3233,-336
18610,1319,134,-746
18620,6709,-243,8
18630,2083,3357,-358
18640,3335,-450,-171
18650,20,1367,859
18660,-665,-134,363
18670,2632,2193,-632
18680,6722,2075,-493
18690,1129,-119,67
18700,-392,2260,-495
18710,10068,-582,-614
18720,1650,3439,-704
18730,6487,-592,728
18740,9417,-961,-803
18750,4378,2293,-461
18760,7279,-736,625
18770,7884,-277,-570
18780,8828,216,-878
18790,7200,1152,-374
18800,6339,1576,-389
18810,2574,2274,-210
18820,10630,789,-977
18830,3227,1773,198
18840,506,3750,553
18850,119,2814,395
18860,10747,2410,91
18870,1865,-302,-710
18880,5032,491,158
18890,2192,3720,297
18900,7798,1897,61
18910,8848,-329,131
18920,4443,2303,-755
18930,-880,2366,-61
18940,839,921,-834
18950,3126,1030,-257
18960,3394,707,71
18970,342,-981,829
18980,-830,804,-286
18990,2592,441,-816
19000,9885,1528,-540
19010,-986,-514,-943
19020,8613,1114,-652
19030,111,1712,-702
19040,9254,1879,-923
19050,8865,1957,894
19060,1384,2730,305
19070,632,801,-774
19080,127,2459,552
19090,2473,1658,-739
19100,3819,185,-472
19110,4580,660,608
19120,7678,1133,380
19130,8115,1246,550
19140,7677,-572,-113
19150,5800,1958,110
19160,1366,-305,-345
19170,10221,-156,404
19180,6824,2588,-744
19190,1125,-834,-935
19200,2215,1475,326
19210,595,1337,276
19220,4420,3567,166
19230,3682,806,-401
19240,5864,3557,596
19250,4941,698,-636
19260,-229,607,-646
19270,5769,315,-381
19280,-461,3774,-850
19290,364,2558,330
19300,3066,3909,129
19310,6656,2576,758
19320,81,2506,-731
19330,-731,1405,-702
19340,1305,2438,242
19350,3594,3359,-938
19360,9510,2293,-540
19370,-212,3959,-580
19380,1644,2346,4
19390,10173,2369,363
19400,7263,2338,-491
19410,4821,3305,982
19420,-694,1584,-162
19430,6757,167,-49
19440,10779,3788,-50
19450,-89,37,-202
19460,892,-498,-157
19470,6681,1089,-113
19480,9303,1785,-111
19490,2082,1625,251
19500,4266,800,381
19510,3549,2790,176
19520,2878,-460,-861
19530,8468,1235,-187
19540,7650,1040,-168
19550,3640,2933,-61
19560,8144,1602,-676
19570,-234,2914,-622
19580,4074,3613,514
19590,9366,2035,-164
19600,-591,2639,-96
19610,1837,3231,-805
19620,-825,-161,-624
19630,6401,53,-864
19640,5205,1130,-83
19650,-482,2341,-674
19660,8494,-150,-461
19670,8732,-713,846
19680,1098,2679,950
19690,8785,1798,-35
19700,2570,1568,61
19710,2881,3773,-801
19720,5446,2804,-338
19730,9001,1024,855
19740,3374,2492,462
19750,3388,2210,161
19760,5937,1766,-168
19770,8611,-257,822
19780,2685,61,-301
19790,9095,3606,624
19800,2677,748,-50
19810,-435,3212,505
19820,10712,328,-799
19830,808,-243,807
19840,-795,1869,-913
19850,7850,1565,-61
19860,2503,-534,253
19870,9864,2196,598
19880,9355,3566,-610
19890,9220,3950,356
19900,8586,2997,-785
19910,4949,-98,-396
19920,3190,1791,680
19930,4304,-784,167
19940,2466,2728,-233
19950,7931,-240,-841
19960,2083,2199,741
19970,6025,-456,204
19980,1723,-940,751
19990,958,1241,-846
20000,11010,-595,18
20010,-58,3786,631
20020,4892,2020,483
20030,-837,-10,-689
20040,2059,-791,-467
20050,5725,3951,440
20060,849,-755,430
20070,7648,3908,381
20080,8762,2354,-797
20090,-579,3388,125
20100,119,1488,503
20110,9098,-82,-629
20120,1544,994,-650
20130,8870,3508,-202
20140,842,3244,-693
20150,-674,-96,-682
20160,5459,-986,161
20170,8108,3568,599
20180,5419,1406,-677
20190,4330,3476,-256
20200,4497,3027,640
20210,1101,445,579
20220,8885,605,488
20230,7997,-19,-462
20240,376,1318,555
20250,5103,615,-489
20260,-670,2514,-610
20270,484,626,-844
20280,9233,266,-268
20290,6462,3036,-635
20300,10040,734,-610
20310,10919,3852,666
20320,7549,1136,176
20330,10372,163,-494
20340,-775,1663,128
20350,5796,3035,529
20360,6951,3354,762
20370,3114,69,-333
20380,1290,1436,-761
20390,6859,269,698
20400,6636,2905,277
20410,8270,924,-573
20420,9379,-658,-314
20430,7577,1400,-729
20440,2120,3912,-511
20450,2373,1962,825
20460,10072,2106,292
20470,5977,2657,-59
20480,4450,1057,322
20490,2100,3716,488
20500,5191,3525,-677
20510,9848,388,-663
20520,9497,6,-723
20530,-150,3425,854
20540,1282,2079,295
20550,743,3455,894
20560,2544,1371,-653
20570,289,2229,-830
20580,2975,-156,-52
20590,5367,-222,781
20600,9336,3563,-302
20610,5909,1690,304
20620,6461,-138,-408
20630,9712,1873,-66
20640,28,440,905
20650,6211,864,-409
20660,8537,3631,-838
20670,7156,3124,943
20680,6130,3487,-356
20690,5926,139,525
20700,-239,2447,-687
20710,-142,3653,-462
20720,9024,1371,-760
20730,5646,1462,898
20740,10232,1593,154
20750,1485,-764,956
20760,3084,2880,120
20770,5859,1334,-118
20780,2555,3803,-92
20790,846,3095,-148
20800,1064,1444,569
20810,4473,3177,-785
20820,4498,2661,-459
20830,2823,285,-871
20840,1213,-718,154
20850,-684,3920,-874
20860,6826,3546,754
20870,1867,1628,800
20880,-490,2703,-857
20890,6782,786,-463
20900,4497,5,154
20910,3946,848,412
20920,2768,2305,-665
20930,9318,2154,-346
20940,6275,-306,-812
20950,1649,175,454
20960,4608,-588,-348
20970,9084,2755,-594
20980,917,1238,-471
20990,7681,2514,-337
21000,3300,5607,-709
21010,330,3769,609
21020,4063,1687,468
21030,4399,2077,268
21040,9166,-929,548
21050,2294,-653,-81
21060,8334,312,-807
21070,6909,-494,-686
21080,973,-582,-350
21090,214,-72,402
21100,3178,175,531
21110,9240,347,563
21120,4734,1455,-130
21130,6899,1743,371
21140,68,3064,-655
21150,497,-746,-872
21160,4659,3773,177
21170,1985,-957,-133
21180,4836,-74,-318
21190,960,925,-673
21200,-62,3897,-768
21210,1918,1637,220
21220,113,159,-736
21230,8726,3973,983
21240,2064,388,-772
21250,-183,1620,574
21260,4738,3965,939
21270,5793,3214,-406
21280,5759,749,906
21290,-827,1858,-386
21300,3108,1899,-281
21310,4646,-572,363
21320,2325,-373,703
21330,1903,39,340
21340,7499,2356,-248
21350,1754,2605,128
21360,10381,-379,-145
21370,3516,-221,-907
21380,2462,3283,331
21390,3234,3635,562
21400,5859,334,-696
21410,10039,1592,-423
21420,10333,158,-696
21430,8909,2499,-702
21440,8668,739,-838
21450,-230,1670,-467
21460,1590,853,647
21470,942,423,-402
21480,-684,3919,-327
21490,6987,1450,-548
21500,9064,-606,-945
21510,-866,120,421
21520,10571,-862,-827
21530,-871,3672,810
21540,6390,409,150
21550,7506,792,-312
21560,10226,-771,776
21570,5175,3895,-175
21580,9840,739,533
21590,6585,1102,-638
21600,7729,2746,-415
21610,2456,3894,-832
21620,3134,437,-165
21630,153,290,-566
21640,764,978,1
21650,5324,181,977
21660,4110,375,372
21670,7339,3491,-234
21680,8535,-530,-141
21690,4570,3190,234
21700,-257,2394,714
21710,7444,710,866
21720,8134,579,960
21730,3039,-979,-266
21740,2381,3177,-4
21750,2053,3921,-382
21760,922,704,-349
21770,3110,-91,725
21780,9567,2323,-98
21790,7062,120,-636
21800,824,3841,-678
21810,10088,2108,786
21820,5839,-544,-687
21830,6718,880,665
21840,1163,-95,-738
21850,4103,1097,115
21860,5785,2195,-845
21870,1687,3913,-26
21880,9644,620,-429
21890,10566,2260,-233
21900,8615,1336,-646
21910,8752,-928,-825
21920,4080,3764,419
21930,7627,-722,395
21940,1980,-914,988
21950,6675,-899,-173
21960,5106,1237,423
21970,7448,-101,-626
21980,3902,990,465
21990,6552,-191,-762
22000,802,3434,456
22010,806,-828,-394
22020,9193,-291,-275
22030,8586,-373,491
22040,6190,2625,84
22050,3556,2152,-734
22060,8721,1910,72
22070,2393,173,793
22080,1327,-571,52
22090,591,-195,-350
22100,8855,2876,-353
22110,-641,642,-496
22120,6518,-357,156
22130,9234,2531,372
22140,7152,-201,288
22150,-584,2218,-412
22160,2776,3815,531
22170,2784,3889,-143
22180,1105,2669,-991
22190,6268,1913,-151
22200,407,1640,486
22210,4271,3844,359
22220,10526,332,945
22230,-65,-829,-145
22240,1682,530,103
22250,1176,2052,680
22260,3444,253,835
22270,8747,3059,-480
22280,9999,2499,-436
22290,7309,1512,-317
22300,-843,2707,327
22310,-452,-482,-760
22320,903,1392,-188
22330,10298,2012,-78
22340,3412,1396,-405
22350,6076,1947,421
22360,7346,-143,796
22370,10879,305,-604
22380,5953,599,-846
22390,1025,861,-800
22400,7028,-478,274
22410,5517,-602,-467
22420,6967,3623,194
22430,2404,-908,-645
22440,1896,1108,-904
22450,-992,-227,-149
22460,7267,-25,275
22470,2755,1040,-948
22480,-213,3548,749
22490,-324,648,-263
22500,278,855,-554
22510,-454,942,-424
22520,299,282,584
22530,6283,1852,90
22540,4078,3327,-220
22550,3293,1871,100
22560,8720,-699,534
22570,150,-746,782
22580,1217,2682,-888
22590,7738,2567,744
22600,555,2773,901
22610,3810,2349,-39
22620,6891,-484,718
22630,5389,2930,-891
22640,-130,1057,65
22650,6445,2928,-586
22660,10425,-665,333
22670,4163,-963,201
22680,10316,2643,-434
22690,3401,-496,949
22700,4182,-494,-670
22710,9332,1251,624
22720,4481,1961,503
22730,5912,1424,973
22740,10997,-220,703
22750,3131,774,814
22760,5380,2237,-586
22770,3402,1971,-146
22780,6720,-512,963
22790,4408,1601,634
22800,10652,1847,-813
22810,6771,1902,214
22820,1120,2649,-485
22830,6184,2051,445
22840,6496,1522,513
22850,3697,1735,119
22860,5741,2481,25
22870,7363,2229,-452
22880,5154,237,647
